0.91064,0.90967,0.94238,0.9165,0.91113,0.95313,0.91553,0.91553,0.93262,0.92285,0.92432,0.93555,0.9248,0.91943,0.92773,0.92529,0.92383,0.92529,0.91602,0.93018,0.91846,0.92578,0.92334,0.93018,0.92773,0.92676,0.92773,0.91602,0.93408,0.93408,0.90967,0.9165,0.91553,0.92383,0.92285,0.91064,0.9248,0.92822,0.92725,0.92041,0.92432,0.91895,0.9043,0.9126,0.93262
-0.33008,-0.36084,-0.34131,-0.34717,-0.37354,-0.33691,-0.33252,-0.35547,-0.36621,-0.35205,-0.34375,-0.35498,-0.35156,-0.35791,-0.34424,-0.35596,-0.35645,-0.34375,-0.34375,-0.35938,-0.34619,-0.34814,-0.33447,-0.34473,-0.35498,-0.35986,-0.34619,-0.33301,-0.32568,-0.34082,-0.35254,-0.35156,-0.36279,-0.37744,-0.37744,-0.35352,-0.3374,-0.33398,-0.36133,-0.34521,-0.3374,-0.34424,-0.35449,-0.36133,-0.35107
0.12402,0.14795,0.13965,0.13428,0.1416,0.14014,0.13135,0.13867,0.14893,0.15039,0.13525,0.13232,0.13867,0.15771,0.14111,0.13867,0.14014,0.15186,0.14111,0.14404,0.12793,0.14355,0.14502,0.14551,0.13867,0.14844,0.14893,0.14404,0.13281,0.13721,0.13086,0.14453,0.1543,0.14063,0.14258,0.1333,0.14209,0.13721,0.14014,0.14355,0.14258,0.13232,0.13818,0.15381,0.16016
0.76074,0.74121,0.46094,0.2417,0.2793,0.032715,-0.19189,-0.31494,-0.38574,-0.40576,-0.56055,-0.64795,-0.65332,-0.75293,-0.82715,-0.80322,-0.8042,-0.82959,-0.92334,-0.87744,-0.88135,-0.81689,-0.82471,-0.99951,-0.89307,-0.9043,-0.80762,-0.62891,-0.48584,-0.2334,-0.18066,-0.25488,-0.28467,-0.26611,-0.25537,-0.21387,-0.22607,-0.29883,-0.29346,-0.25098,-0.15869,0.054199,0.055664,0.19189,0.27246
0.56104,0.66895,0.72852,0.67822,0.82715,0.79248,0.75488,0.76123,0.65625,0.66748,0.6377,0.59619,0.53906,0.54443,0.53955,0.51172,0.47461,0.4707,0.43945,0.45361,0.44238,0.42529,0.41406,0.3623,0.44824,0.52539,0.55469,0.66455,0.71533,0.72998,0.69092,0.64307,0.64551,0.68701,0.68262,0.66357,0.64746,0.66797,0.65234,0.63574,0.58936,0.53125,0.54004,0.73047,0.84131
0.38037,0.48193,0.58887,0.49951,0.62695,0.65576,0.61182,0.66943,0.64063,0.63184,0.54199,0.51807,0.43115,0.41357,0.36426,0.35254,0.35596,0.33105,0.23975,0.18799,0.15771,0.19043,0.13281,0.10596,0.21924,0.32275,0.40283,0.604,0.66748,0.70361,0.72119,0.76221,0.77295,0.75439,0.74951,0.72705,0.74316,0.74951,0.74414,0.73779,0.63867,0.51709,0.49512,0.50293,0.54736
-1,-1,-2,-1,-1,0,0,-1,-1,1,-1,0,-1,-1,0,-3,0,1,0,0,2,-1,0,0,0,-2,-2,-2,1,0,-1,0,-1,-1,-1,-2,1,0,0,-2,-1,-1,0,-1,-1
-1,-1,0,0,-3,-2,-2,1,-2,-2,-1,-1,-1,-2,-1,-3,-3,-2,-1,-2,-1,-2,0,-1,0,-1,-2,0,-2,-1,0,-1,-2,-1,0,-1,-2,0,-3,-2,-2,-1,-2,-1,0
0,-3,-2,1,-1,-2,-3,0,0,0,-1,-2,-1,1,0,-4,-5,1,-1,3,-2,-3,1,-1,-6,2,-2,-2,-5,4,-1,-6,-2,-3,-6,-4,1,-2,-3,-6,0,-1,2,0,-2
-2,-1,-1,0,-2,-1,-1,0,-1,-2,0,-1,0,-1,-1,-3,-1,-1,-1,-1,-2,-1,0,-2,0,0,-2,-2,-2,-1,0,0,-1,-1,-2,-1,-1,0,0,-1,0,-1,-1,-2,0
-2,0,-2,0,-3,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,1,0,-1,-4,-2,-2,-1,0,0,0,0,0,-2,-1,-3,1,-1,-1,-1,-1,-1,0,0,-2,0,-1,0
-1,-3,-1,-1,-1,0,-1,-1,-1,-1,0,-2,0,-1,-1,0,0,0,-2,-2,-2,-3,0,-2,-1,0,1,0,0,-1,0,-2,-3,0,0,-1,-4,-1,-1,-1,0,-1,-2,-2,-2
0,-1,-2,-2,-1,-1,0,-2,-3,-1,1,0,-3,0,-2,2,-1,-2,-1,-2,-2,-1,0,-4,1,-1,1,0,0,1,1,-1,-17,4,0,1,-5,-3,0,1,-1,-2,0,-1,-1
-2,-2,-1,-1,-1,-2,0,1,-3,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,2,0,-1,-1,-1,1,-2,-2,0,-1,-1,-5,0,1,-1,-2,-2,-1,-2,-1,0,-2,-3,-1
2,3,7,-10,1,-8,15,-5,-16,6,11,11,27,1,17,6,-37,-13,-6,0,-21,30,-14,-22,-7,4,-32,1,4,9,8,-6,11,-20,14,-16,2,-8,-4,16,-39,-1,-2,-2,-12
-11,1,8,-20,-2,-13,11,5,-29,-2,-9,10,15,-30,8,-21,-29,-7,-33,-7,-43,48,-10,-34,8,-20,-18,8,8,12,0,-7,0,5,-11,-9,-9,25,3,6,-12,-6,-2,-4,-6
