0.93701,0.93799,0.9292,0.93555,0.93701,0.94385,0.93701,0.91553,0.92822,0.95117,0.95459,0.93311,0.92871,0.93945,0.93701,0.93018,0.93457,0.92871,0.94482,0.93848,0.93311,0.94482,0.94336,0.92822,0.91895,0.94189,0.94189,0.92236,0.93652,0.96436,0.93262,0.93994,0.93799,0.94336,0.93018,0.94385,0.93799,0.93604,0.93115,0.91064,0.94336,0.92969,0.94385,0.93555,0.94482
-0.31104,-0.33398,-0.3335,-0.32666,-0.32373,-0.33301,-0.33643,-0.32324,-0.34961,-0.31299,-0.29443,-0.30566,-0.3252,-0.33057,-0.31641,-0.32617,-0.34082,-0.33057,-0.32129,-0.31592,-0.31885,-0.28711,-0.36572,-0.33789,-0.2876,-0.30859,-0.35205,-0.35596,-0.27783,-0.29639,-0.31836,-0.3418,-0.29883,-0.33154,-0.30029,-0.32373,-0.32959,-0.33252,-0.32568,-0.33691,-0.3418,-0.31738,-0.30811,-0.34277,-0.31885
0.11963,0.12451,0.11865,0.12793,0.12109,0.12256,0.11328,0.11426,0.13037,0.12207,0.085449,0.10205,0.12549,0.12061,0.10986,0.10449,0.11768,0.125,0.10596,0.11475,0.10986,0.12158,0.10693,0.092285,0.10156,0.13086,0.092285,0.099609,0.11816,0.12842,0.088867,0.14111,0.12109,0.11963,0.096191,0.12061,0.11133,0.10742,0.12354,0.12158,0.13135,0.12744,0.12012,0.11182,0.10938
0.78418,0.74561,0.72266,0.71973,0.81689,1.0029,0.58252,-0.01416,-0.16797,-0.09668,-0.20557,-0.30322,-0.25928,-0.33252,-0.3457,-0.34668,-0.33105,-0.33398,-0.37061,-0.36768,-0.51367,-0.31592,-0.33398,-0.38135,-0.49121,-0.37402,-0.35938,-0.33984,-0.32715,-0.39404,-0.37793,-0.37891,-0.33643,-0.12549,-0.030762,0.18506,1.1221,1.3125,0.93604,0.91602,1.04,1.1411,0.32373,1.4746,0.86621
0.49268,0.53516,0.52441,0.5332,0.55908,0.69238,0.88916,0.69141,0.60107,0.72412,0.62305,0.65576,0.66162,0.76807,0.81104,0.74951,0.72754,0.76074,0.78711,0.66455,0.7793,0.86377,0.75684,0.65576,0.68945,0.74463,0.77002,0.71387,0.8999,0.69971,0.76611,0.72607,0.69092,0.52881,0.73193,0.75732,1.0571,1.0044,0.39307,0.40479,0.48926,0.61572,0.28418,0.46387,0.3208
0.38379,0.39844,0.41602,0.42383,0.40186,0.53857,0.74756,0.64893,0.57129,0.62256,0.60986,0.58203,0.64111,0.6416,0.60498,0.61328,0.57813,0.59326,0.63379,0.61523,0.42871,0.56885,0.68066,0.59814,0.44385,0.64502,0.67773,0.69189,0.53906,0.60645,0.57422,0.58838,0.45898,0.47607,0.44141,0.47217,0.97412,1.6011,0.56299,0.22314,-0.07373,0.33154,-0.33789,0.5625,-0.10986
0,1,-2,0,-1,1,-1,1,-2,2,-2,-5,-2,-2,-3,-1,0,-3,0,-2,4,-6,-3,5,-6,0,0,0,3,-2,0,-1,1,0,-1,-2,-2,-3,-2,-2,-1,1,1,0,-1
-1,-2,-2,-3,-9,-9,-4,0,-1,13,-8,-9,-6,-3,-6,-6,-12,-1,-1,-1,3,-19,3,4,-15,1,0,2,26,-9,0,-4,2,1,-9,-15,-1,-6,0,6,-9,3,3,4,9
-1,-1,0,-1,-3,-1,0,3,4,-2,-1,3,-1,-3,-1,0,-1,1,0,2,0,7,-4,-2,-5,-3,1,1,5,-5,5,0,-4,-1,-2,-6,-1,-5,-1,-3,0,1,-2,-2,0
1,0,-1,-2,1,-1,-1,1,-1,0,-1,-1,-2,-1,-2,-2,-2,0,-1,-1,-2,-1,-1,-4,-1,1,-1,-2,-2,0,-2,1,-1,-1,0,-1,-1,-2,-1,-1,-1,-1,0,-1,-1
