0.90723,0.9209,0.90039,0.90283,0.93408,0.92285,0.92285,0.91504,0.89893,0.89453,0.92969,0.93994,0.91162,0.89893,0.90625,0.91406,0.9043,0.91748,0.92041,0.91797,0.91504,0.92041,0.92578,0.91504,0.91553,0.92139,0.91602,0.91455,0.92871,0.9209,0.90869,0.90967,0.91943,0.91895,0.91406,0.90869,0.91211,0.91016,0.91406,0.92432,0.91309,0.89404,0.92139,0.91992,0.90332
-0.38574,-0.38525,-0.37598,-0.37695,-0.37451,-0.36523,-0.37939,-0.36572,-0.40674,-0.36816,-0.37988,-0.34961,-0.34717,-0.3457,-0.36182,-0.38574,-0.38867,-0.37451,-0.36523,-0.36768,-0.36377,-0.36572,-0.37598,-0.37549,-0.37744,-0.37012,-0.35205,-0.36182,-0.35645,-0.37012,-0.38184,-0.37305,-0.36084,-0.36328,-0.36426,-0.36377,-0.35449,-0.34424,-0.36182,-0.40137,-0.40479,-0.38525,-0.36621,-0.3501,-0.33887
0.15234,0.14941,0.14941,0.15137,0.15088,0.13574,0.14941,0.12939,0.17188,0.15527,0.15576,0.12744,0.12646,0.13037,0.14697,0.15234,0.1499,0.13867,0.13477,0.14453,0.146,0.15137,0.14404,0.14453,0.14941,0.15381,0.146,0.13525,0.13232,0.13574,0.14502,0.14795,0.1499,0.14014,0.14209,0.14795,0.15527,0.14307,0.15283,0.16504,0.1543,0.15967,0.15869,0.14355,0.13721
0.86523,0.85938,0.66016,0.7373,0.87598,0.99121,1.2422,0.8916,-0.025879,-0.20068,-0.30957,-0.30566,-0.50439,-0.57178,-0.64014,-0.63135,-0.66992,-0.70752,-0.70947,-0.71191,-0.71436,-0.73096,-0.78027,-0.82617,-0.80908,-0.8042,-0.80078,-0.82666,-0.80566,-0.83887,-0.80127,-0.7959,-0.79541,-0.76709,-0.62061,-0.45898,-0.43799,-0.29834,-0.69385,-0.12939,0.44141,0.94678,1.1748,1.187,0.81445
0.45605,0.44824,0.5083,0.46777,0.43555,0.45801,0.49902,0.9165,0.6748,0.57764,0.6665,0.64795,0.59912,0.59814,0.62451,0.67188,0.66406,0.68408,0.65674,0.66602,0.67627,0.71973,0.62451,0.53516,0.50439,0.50537,0.54248,0.57227,0.58398,0.56885,0.56006,0.55713,0.57275,0.60889,0.604,0.57861,0.53467,0.63037,0.76563,1.0449,0.8042,0.60938,0.58301,0.12744,0.53662
0.22412,0.32666,0.33447,0.29688,0.2373,0.18799,0.3042,0.68799,0.57715,0.49854,0.51855,0.5542,0.47754,0.4707,0.41309,0.37158,0.35498,0.35547,0.354,0.33789,0.3291,0.34521,0.32129,0.24756,0.25195,0.22217,0.20459,0.20752,0.20166,0.2085,0.20996,0.21533,0.24316,0.24951,0.30371,0.44092,0.47461,0.59668,0.46045,0.44824,0.45605,0.46289,0.15527,0.15869,0.2915
-1,-3,-4,-2,-3,0,1,1,-3,-3,-1,0,0,-1,0,-1,-2,0,-1,-2,1,-1,-1,0,-2,-1,0,0,-1,0,-2,0,1,-2,-2,-3,0,-1,0,-1,0,-1,-1,0,-2
1,-1,1,0,-1,0,-2,-3,0,-1,-2,-1,-2,-1,-2,-1,0,-2,0,1,0,-2,1,0,-1,-1,-1,-1,-3,0,-1,0,-1,-2,1,-2,-2,-2,-1,-2,0,-3,0,1,-3
1,-3,1,-4,-2,-1,-2,-2,0,-3,-1,0,0,-1,0,1,-1,-3,0,0,1,-1,-1,-2,-1,-2,-1,0,-1,-1,-2,-1,-1,-2,0,-2,0,-1,-3,1,-3,-2,-1,-1,-1
-1,0,-2,-2,-1,-3,-1,1,-1,-1,-2,0,-1,0,-4,1,1,-1,-1,-1,-1,0,0,-2,-1,-1,-1,-1,-2,0,-2,-1,-1,0,-1,-1,-1,-1,0,-2,0,0,-3,-1,-1
1,-1,0,1,-1,0,-1,-2,-1,0,0,0,-2,0,-2,-2,0,-1,-2,-3,-2,0,-2,-2,-1,-2,-2,0,-1,0,-2,-1,0,-3,-1,-1,0,0,0,-3,-1,0,-1,-1,-1
-2,0,-2,-3,-2,-1,-3,-1,-1,0,1,0,-1,-1,1,-2,0,-3,-2,-1,-1,0,-1,-2,-1,-1,1,-1,1,-1,-1,-2,-2,-1,-2,0,1,-3,-1,-1,0,0,0,-1,-1
0,-4,0,-2,1,-2,-2,-2,-1,-1,1,-1,0,-1,-1,-2,0,0,-2,-1,-3,-1,-1,-1,-2,-1,-1,-1,-2,-4,2,-2,-3,-1,-2,-1,-1,-1,-1,1,-1,-2,-1,-2,-2
0,-4,0,-3,-1,-1,-2,-1,-1,-2,-1,-5,-2,-2,1,-1,-2,-1,-1,0,-2,-1,-1,0,-3,-1,-2,1,-3,-1,-1,-2,-3,-3,0,-3,-1,1,-2,-3,0,-2,0,-2,0
1,1,-10,-9,2,0,3,4,-8,-2,-9,-3,7,-31,4,-3,7,-7,-7,-6,-16,-19,4,-13,-7,-9,11,8,6,-9,-18,-6,6,3,22,12,1,-2,-4,-2,-1,-1,4,16,-3
0,0,0,-4,4,14,-5,-4,-22,-19,17,6,10,-16,-8,-8,0,-19,-4,-21,-21,-7,-28,-26,-4,-9,14,-10,-14,8,1,-7,-17,-5,12,-8,-2,-4,-1,-4,-9,-4,1,5,-6
-2,-1,0,-1,2,-1,-13,17,-18,-4,8,-1,4,-7,0,0,28,-3,-14,-16,-14,3,-19,-27,-4,-10,9,0,-17,9,13,6,-11,-5,2,-11,-2,-3,-4,-7,-5,-2,-6,-4,0
-1,0,-1,-1,3,10,12,5,-7,-10,-1,6,-23,6,-13,27,58,18,-20,0,-12,13,-6,-20,-6,14,15,-6,-8,-12,-12,38,4,0,-1,-9,-1,-8,-2,1,-3,2,0,-2,-1
0,1,-3,1,4,1,1,-8,-4,0,0,-6,1,-1,-2,13,12,3,-8,0,-8,3,5,-15,2,-2,10,7,3,6,0,11,2,2,1,-5,-2,-5,-2,-2,-3,-3,-7,-5,-3
0,2,-2,-1,1,1,-8,5,1,-2,-4,-2,1,-1,-1,-3,0,-2,1,1,2,-4,0,-8,-3,1,-1,-1,1,4,0,1,1,0,0,-3,-1,-3,-2,-3,-1,-4,-6,0,-2
5,1,-8,-1,-2,-2,-10,1,-9,-5,5,0,9,20,-13,-2,2,-11,-4,-3,1,-2,-2,-18,9,-1,0,-8,7,-3,5,7,-1,-16,0,-6,-20,-11,-15,-6,19,-7,-1,10,2
1,2,-2,-1,-3,-8,-8,2,-7,-8,1,3,5,3,5,2,0,-6,-1,-3,-6,-8,3,-14,-3,-2,-1,4,9,-13,0,2,-3,0,-2,1,0,-5,-4,-2,60,-1,2,6,-1
2.4375,-0.375,-1.75,-1.3125,0.8125,2.875,1.375,4.25,-6.875,-0.1875,-1.1875,-2.5,-1.0625,3.8125,3.375,1.9375,1.375,2.3125,-0.375,0.3125,0.625,0.375,1.75,-2.4375,-2,-1.5,-0.9375,0.125,2.9375,1.9375,2.3125,1.3125,-0.6875,2.4375,-0.875,2.125,9.375,14.75,10.375,-0.25,-2.0625,-10.75,-8.1875,-6.5,1.4375
2.4375,-0.375,-1.75,-1.3125,0.8125,2.875,1.375,4.25,-6.875,-0.1875,-1.1875,-2.5,-1.0625,3.8125,3.375,1.9375,1.375,2.3125,-0.375,0.3125,0.625,0.375,1.75,-2.4375,-2,-1.5,-0.9375,0.125,2.9375,1.9375,2.3125,1.3125,-0.6875,2.4375,-0.875,2.125,9.375,14.75,10.375,-0.25,-2.0625,-10.75,-8.1875,-6.5,1.4375
2.4375,-0.375,-1.75,-1.3125,0.8125,2.875,1.375,4.25,-6.875,-0.1875,-1.1875,-2.5,-1.0625,3.8125,3.375,1.9375,1.375,2.3125,-0.375,0.3125,0.625,0.375,1.75,-2.4375,-2,-1.5,-0.9375,0.125,2.9375,1.9375,2.3125,1.3125,-0.6875,2.4375,-0.875,2.125,9.375,14.75,10.375,-0.25,-2.0625,-10.75,-8.1875,-6.5,1.4375
-10.5,-3.6875,5.25,2.0625,3.6875,-13.313,-36.688,11.75,-46.375,1.375,8.8125,24.25,8.9375,11.313,-9.3125,-11.438,-9.0625,3.3125,1.625,7.5625,13.625,15.563,25.063,22.063,12.813,16.875,-6.0625,-8,-5.25,-3.125,-2.125,-1.375,-6.25,-14.625,-6.375,-32.625,-24.25,10.75,1.375,17.313,38.625,-78,7.9375,27.375,-8.625
-10.5,-3.6875,5.25,2.0625,3.6875,-13.313,-36.688,11.75,-46.375,1.375,8.8125,24.25,8.9375,11.313,-9.3125,-11.438,-9.0625,3.3125,1.625,7.5625,13.625,15.563,25.063,22.063,12.813,16.875,-6.0625,-8,-5.25,-3.125,-2.125,-1.375,-6.25,-14.625,-6.375,-32.625,-24.25,10.75,1.375,17.313,38.625,-78,7.9375,27.375,-8.625
-10.5,-3.6875,5.25,2.0625,3.6875,-13.313,-36.688,11.75,-46.375,1.375,8.8125,24.25,8.9375,11.313,-9.3125,-11.438,-9.0625,3.3125,1.625,7.5625,13.625,15.563,25.063,22.063,12.813,16.875,-6.0625,-8,-5.25,-3.125,-2.125,-1.375,-6.25,-14.625,-6.375,-32.625,-24.25,10.75,1.375,17.313,38.625,-78,7.9375,27.375,-8.625
