-49.814,73.176,72.808,101.11,177.99,-29.894,-17.447,-24.529,-25.025,20.207,-26.451,8.0399,8.0945,1.3808,-11.169,-0.19988,-4.3686,20.856,36.559,13.974,-8.0445,17.45,17.911,0.93169,-2.0319,3.0533,7.2252,0.88851,-1.7892,-8.1524,-3.4581,-8.5603,-4.9749,2.9538,-3.8685,-1.4458,0.48838,0.68706,-2.2671,-1.4709,2.3109,-0.65903,0.78152,-0.91776,0.043279,1.1322,0.9946,-0.80761,1.3988,-0.58884,-0.036612,0.019653,0.0038482,-1.698e-14,-1.9246e-14
-118.6,183.28,15.644,-66.607,-32.259,19.658,-24.985,-1.7706,5.0646,7.2202,4.9139,5.4248,-3.9501,-15.763,-5.6108,7.3523,-10.029,6.1004,4.6153,10.94,-8.6796,7.5042,9.4595,-6.1934,7.6426,1.3996,-3.1735,-2.5112,5.4639,-2.6853,-0.66348,2.2624,0.76346,-0.38414,-0.17954,2.6132,-1.6452,-2.1438,2.2825,-2.8828,1.0078,-0.4387,1.9427,-0.054318,0.62328,0.93895,-0.7384,-0.42926,-0.086049,0.17519,-0.14212,-0.0012229,0.0081769,-5.1442e-14,-2.7675e-16
-173.61,9.3695,100.78,-19.672,-13.206,20.426,7.7398,-8.1591,-18.078,35.297,5.4398,16.624,8.934,7.6184,-1.9114,-5.5447,4.7141,9.018,-7.0667,11.574,-11.921,14.911,-1.3074,-2.4617,0.18564,2.1185,2.4509,2.6292,5.1033,-9.5102,8.4071,2.021,0.056652,-3.2625,-1.072,4.1296,3.9595,-0.52197,2.3174,-1.5468,2.6934,-1.6912,0.93691,-3.0906,0.38345,1.1873,1.0157,-0.46324,-0.12337,-0.10636,-0.091369,0.0096121,0.0072879,8.903e-15,-2.4103e-14
-117.13,76.267,230.01,-45.061,12.605,-52.331,-26.525,-0.91986,-7.7686,0.22388,-21.385,-8.1087,2.7486,-1.2627,-4.6271,7.7932,-4.0311,15.562,4.0695,13.816,-1.0167,0.47078,8.2296,4.0383,-0.84003,0.59256,1.1182,8.0226,-2.4048,1.4965,10.113,-3.1764,-0.38959,-0.83236,3.1824,1.7882,-3.3115,-3.0534,0.85493,-1.8244,-0.34257,-2.6237,-1.9245,-2.5489,-2.1261,1.2276,0.16554,-0.77465,0.38272,0.045208,0.012769,0.018452,-0.0021072,-1.7149e-14,-2.8882e-14
-124.75,154.17,120.36,63.14,17.25,24.28,-10.568,9.4421,-1.4321,-7.2211,-19.488,0.49724,5.8798,14.563,-3.0689,0.79589,-14.069,11.503,-6.0213,16.946,-21.729,1.046,1.221,-7.9362,0.83595,-0.27608,9.9063,2.5405,3.3858,7.9249,8.3924,0.49439,-2.8049,2.826,1.707,3.666,-4.339,0.72658,8.0193,-1.6879,-0.1575,-2.4303,-1.4623,0.95723,2.9826,0.063523,0.52912,0.055599,0.0039713,0.21743,0.070286,-0.0095701,0.028908,-8.6605e-15,-4.1644e-15
-47.041,73.712,133.44,-11.668,-10.872,25.153,-34.736,29.612,-6.4073,12.916,23.829,16.46,17.325,21.962,-8.1217,11.747,-9.978,-4.5322,-4.937,14.369,-8.5238,4.2301,10.848,-3.555,-5.1009,-6.8606,1.9751,-10.43,6.0324,-23.642,8.0093,-2.6898,-4.6315,-12.738,4.0696,12.143,1.8452,6.6991,-2.9077,-0.39673,-4.2625,-2.0092,-1.913,-1.5536,2.7549,-1.878,-1.3466,0.035917,-0.12158,-0.18706,0.02822,-0.039113,0.0061081,-1.7668e-14,3.0675e-14
-295.47,47.117,8.8191,-56.925,-62.222,-26.682,-5.4218,-11.053,-9.4969,-2.3872,2.8077,-10.071,16.204,-0.82053,-4.7835,-5.7812,8.0427,19.702,-7.7308,20.807,-7.0079,1.5043,9.839,-8.5108,1.367,3.0431,5.4649,3.9572,6.2117,-5.2098,-2.1541,0.28665,5.1408,3.2272,-0.98247,0.44702,2.785,0.044354,3.9638,-0.63406,1.4967,-0.45101,1.4781,-0.086183,0.65636,2.0791,-0.47276,-0.17268,-0.16046,0.040142,0.014771,0.0096316,0.0004936,-2.5094e-14,-2.8081e-14
-218.32,202.97,53.453,-17.77,-42.28,83.523,-22.295,-8.9984,11.061,-1.3317,7.5013,1.5449,7.1103,-15.175,-1.939,3.2495,-1.4182,9.3367,-9.6404,21.51,-11.337,8.0525,15.567,-5.5988,8.1869,-2.1656,-3.3627,-2.624,-1.2999,-8.5902,0.30171,2.3836,4.5483,3.0159,0.75528,-0.073519,-0.37955,-0.96631,-1.0821,-2.5275,-0.49589,-0.1408,-1.0664,-2.9046,0.42858,-0.46838,-1.1621,-0.29524,0.032949,0.19262,-0.05285,0.046122,0.009718,2.8327e-14,4.0918e-14
-187.3,32.097,146.45,-6.215,-61.586,-14.066,0.4227,-13.707,-11.495,0.93736,-21.849,15.752,26.824,-4.7261,-17.23,3.5191,-1.1725,4.3071,5.2349,5.0373,-7.956,5.0018,13.65,-1.5802,4.8946,5.2629,2.8979,4.1645,0.90234,8.2136,4.8771,-6.0788,-1.5136,-1.3766,-8.2991,6.9922,-1.3763,0.35303,-0.35239,-1.5064,2.5373,2.2177,-2.0615,0.28533,-0.81763,2.3883,0.66216,-0.24907,0.0077344,-0.0043068,-0.075006,-0.012713,-0.016016,-9.1348e-15,4.9708e-14
-34.849,210.23,79.295,-48.926,-0.13979,-24.088,-4.3876,51.561,6.8938,-1.8446,-5.0621,10.541,6.7714,34.096,-13.636,-27.949,-19.471,-0.071003,-9.4631,4.3258,6.1582,-2.2399,3.3218,6.2829,-10.347,-2.3003,4.2407,-0.31108,1.897,-5.7645,2.7665,4.1901,-6.7772,-4.9293,1.7394,2.7102,-1.5793,-2.1206,-2.6424,5.1863,-2.7498,-2.3572,-1.7209,2.3779,1.8196,-1.4141,-1.1767,0.4233,0.15311,0.0090173,-0.033524,0.027244,0.0053479,1.7954e-14,-7.2591e-15
