-493.47,38.422,135.28,-45.521,-57.849,3.7547,-0.58259,39.757,-2.211,26.68,12.323,-12.607,26.709,-24.056,3.1977,13.713,-5.1644,-27.605,-12.427,1.6911,0.99485,15.223,1.6164,4.4062,-2.798,-7.3124,0.018273,-0.99181,-5.6737,-3.2731,-0.71733,2.8934,-0.91419,-0.20097,6.8479,0.36697,2.8239,-0.23447,-0.8079,-0.29476,0.85011,-0.26113,-0.19424,-0.012207,-0.16608,-0.16193,0.080292,0.00147,0.049704,-0.035878,-0.039846,0.0056829,0.00069378,4.2499e-14,-1.454e-13
-527.36,-0.54394,145.73,-23.91,-70.074,23.666,-7.018,9.1933,16.627,-12.91,-13.675,-27.007,7.7483,-4.2574,4.0585,26.191,2.4424,11.815,-0.19178,3.2165,-8.5886,5.4284,-1.6482,-4.6157,0.57397,-1.6316,3.1828,-0.56573,7.6842,-0.19014,-3.4524,-3.0933,-2.2869,1.3424,-0.37262,1.7859,0.16472,0.17165,0.5449,0.11104,1.5078,1.0622,-0.10516,-0.045003,-0.090601,-0.75393,-0.26198,-0.018287,0.083873,-0.0073497,0.031482,-0.0060458,8.5116e-06,3.8162e-14,-3.2187e-14
-583.49,-91.67,83.951,-63.171,-87.616,19.409,-14.427,1.2927,-1.3335,4.1867,-18.338,-5.7556,13.367,33.7,10.088,27.202,18.29,-10.94,2.5654,-16.603,14.842,-22.924,4.4592,5.1248,-4.1323,3.8079,0.95924,-3.2342,1.0032,-2.2496,4.5997,7.4986,-5.0746,2.699,3.5761,-0.55041,-2.7588,1.1562,-2.2753,1.1033,-0.066447,0.045048,-0.38803,-0.18096,-0.11104,0.35192,0.15333,0.0027544,0.011329,0.041448,0.035489,0.0046404,0.00041376,3.9169e-14,-4.9297e-15
-396.33,-75.746,279.85,-29.513,105.53,-53.665,-5.7894,-8.9172,-30.102,-20.816,-2.7753,-19.264,0.14122,1.0316,-4.1908,-5.2082,3.6026,6.6784,-9.4769,-4.5824,-4.598,-3.8345,3.1652,-3.7498,-6.2139,-3.5665,1.5186,-1.3033,6.436,0.78822,-1.7168,-1.2875,-6.6628,-2.7226,-0.69071,3.3721,0.68987,0.56797,1.5335,-1.2607,0.30008,-0.10651,0.0078118,-0.38868,0.0098102,0.20734,-0.11113,0.10165,-0.24414,-0.037701,-0.011493,0.012162,4.1545e-05,5.7044e-14,-7.6396e-14
-434.43,61.844,251.89,-23.918,4.679,4.8586,-30.531,-11.006,-20.47,0.45694,16.424,-34.229,-21.586,2.2238,-17.227,-2.1602,15.8,4.7566,8.8194,0.92066,-9.6109,9.0796,-5.1765,-5.8001,5.2243,-0.58914,-2.3643,-2.7536,-0.99892,-4.4407,-3.0198,0.67503,-1.7552,-0.35446,-2.5874,-7.138,-0.089372,-0.78731,-1.8445,0.044764,-1.024,0.12622,-0.66026,-0.53891,-0.078497,0.43375,-0.056543,-0.096139,0.077543,0.047597,-0.013885,0.012841,0.00051705,-4.7049e-14,-7.686e-14
-515.5,33.329,3.3901,-79.225,-36.45,11.23,-13.46,7.8901,-0.84674,11.707,10.768,25.031,9.0593,7.8377,8.2801,-5.4932,1.8092,12.786,-5.6437,3.367,2.319,8.2731,-5.2895,-1.0023,-1.1223,1.3629,-4.4877,3.5959,3.1195,-1.5029,-2.3833,4.3013,0.77802,-0.8281,-0.39883,-0.60588,1.9561,3.0661,-1.5774,-0.58811,0.27496,1.0186,-0.69866,0.78491,-0.4165,-0.065149,-0.045856,0.11955,0.029469,-0.02303,0.018323,0.011243,0.00021009,-8.4141e-14,1.5419e-14
-515.4,5.8827,114.26,-14.04,-23.256,-13.546,-0.2141,-4.6703,8.1333,-8.9226,10.318,-5.0148,-25.021,-12.477,-0.52007,11.25,2.9433,4.691,-9.7646,-9.8027,7.4301,-9.5392,6.4756,-9.9364,9.2093,10.622,-1.6651,4.7385,2.3174,6.4584,0.24237,-2.5996,-0.32864,0.081625,1.6098,2.2375,-2.1682,-1.1966,1.1745,-0.45532,0.53758,-0.73453,-0.81774,-0.71029,-0.086053,-0.16331,0.14407,0.084764,0.062083,0.022821,-0.11321,0.0029267,-6.3298e-05,-3.9496e-14,3.7754e-14
-585.49,-56.113,49.732,-79.197,1.3542,7.6706,-31.883,8.1115,-11.421,-14.261,9.7347,-4.0044,-8.9973,12.987,-13.088,-6.6728,2.1195,-0.88218,13.681,-3.864,-3.0818,8.2469,2.5574,-6.4903,1.8341,0.55195,-2.5564,2.1864,-3.0833,1.3008,2.6565,2.0285,0.33913,2.4249,-2.5242,-2.5506,-3.2121,-0.2794,0.15847,-1.443,1.091,-0.27704,0.70184,0.76692,-0.24349,-0.64037,0.0095303,-0.059237,0.065113,-0.010753,-0.021691,0.0055502,0.00057816,1.4782e-13,4.5038e-14
-483,105.5,15.388,12.954,-19.036,2.4888,-39.497,10.119,37.94,-53.74,-13.815,1.3673,-8.6783,0.50925,-26.242,-27.873,2.6736,-7.5849,-0.57925,22.203,-12.69,-16.673,10.408,14.116,18.817,-5.6017,-1.0802,1.8535,2.3946,-2.7498,-3.4114,5.1196,-1.5445,-0.40666,1.054,2.5608,0.5469,1.095,-0.55234,1.8605,0.51797,-0.56003,0.24527,0.44412,-0.098399,-0.0065263,0.003595,-0.036623,-0.023577,0.017218,-0.0064325,-0.0013126,2.0849e-05,-1.986e-14,-2.1162e-14
-476.84,130.55,83.814,-39.347,-47.476,16.195,-14.082,6.6906,-13.783,-8.2912,2.3858,-2.4027,-2.1463,-11.235,-1.2661,-7.6775,13.215,15.113,-9.9716,0.12202,-1.6416,1.0855,-11.194,5.1117,6.7456,10.79,-3.2696,2.8822,-2.8383,9.4777,2.867,1.9736,5.3787,1.0286,-0.12153,-2.1484,2.5656,-1.0392,0.97089,-1.0367,-1.6478,0.30571,0.40674,0.63546,0.32564,0.24641,0.053741,0.033606,-0.056107,0.056708,0.041005,-0.0030885,-0.0011549,1.4278e-13,-6.8083e-14
-458.2,-13.398,222.07,-25.203,-62.43,-16.908,-13.778,40.362,0.59897,-6.7959,-0.39972,0.4421,0.15899,-7.8743,-7.5668,0.23654,5.0787,-34.007,-10.909,1.6982,16.367,3.3245,-3.1214,4.8766,-3.4499,-8.2888,8.0016,-1.6389,-1.1762,6.1233,-3.7708,-3.8394,1.4587,-3.8107,-2.8879,-0.64029,-2.6692,-0.1898,1.607,-0.46644,-1.3695,-0.84125,1.0949,-0.14312,-0.21186,0.40166,-0.16321,-0.013078,0.05894,0.01246,0.021024,-0.021684,-0.00072571,1.7575e-15,8.9057e-14
-540.58,-54.049,119.45,-34.339,-5.0846,-4.2597,15.283,21.138,-1.259,-15.553,13.713,17.896,1.9303,-7.9314,14.556,-9.0484,-0.044233,7.4997,-3.8622,-5.9866,-1.6142,-5.3195,2.8653,-1.5528,-2.2081,-3.0442,-2.972,-1.5839,2.8347,9.2929,1.9757,1.9112,-1.2657,1.6145,-4.5321,-1.6495,2.6637,2.0965,-3.243,1.1188,-0.96198,0.15389,0.041987,0.11447,0.44645,0.36068,-0.18823,0.12908,0.071322,-0.063903,-0.042714,-0.0070234,0.0018307,-1.8449e-14,4.0474e-14
