115.22,115.22,100.64,239.56,239.56,227.42,145.96,145.96,138.03,105.89,105.89,93.273,177.1,177.1,173.44,13.503,13.518,13.51,0.67012,-4.5372,-3.8647,-1.9392,0.17604,-2.8244,-1.6386,-2.2125,0.049952,-3.2609,-3.7784,-3.1859,11.193,9.6816,9.1238,5.5877,18.626,11.302,9.7909,0.18189,0.23665,5.6454
100.38,100.38,92.721,133.85,133.85,120.41,111.78,111.78,99.025,87.494,87.494,77.562,141.86,141.86,131.45,13.494,13.548,13.55,-3.7579,-0.40342,-4.7486,-3.7142,-5.9895,-2.5896,-6.5269,-4.1519,4.4446,-1.7256,-6.0812,0.018643,5.4914,4.7399,6.8896,3.4577,14.704,5.1979,4.7909,0.18951,0.21039,3.4476
122,100.39,100.39,204.78,204.78,185.63,74.887,74.887,74.761,85.822,85.822,80.659,120.9,120.9,113.89,14.046,14.048,14.046,-3.2556,-1.6861,-1.3317,-2.9524,-2.447,-2.5769,0.50248,-0.074347,-2.4555,-6.4041,-2.1697,3.4688,11.836,9.7022,8.4024,5.1099,20.25,11.757,9.7994,0.15546,0.23709,5.1074
187.32,187.32,155,226.34,226.34,224.34,97.112,97.112,94.271,104.37,104.37,95.849,216.52,216.52,204.97,13.96,13.972,13.964,-3.8116,0.16113,-3.8463,-2.6975,-3.338,-3.5229,-1.7726,-2.1446,-1.5196,-2.7124,-5.7905,-1.5929,9.17,11.498,8.7356,7.6768,24.016,8.9255,11.624,0.14469,0.25528,7.6944
160.84,160.84,121.96,221.67,221.67,210.55,82.745,82.745,69.11,79,71.92,71.92,188,156.9,156.9,13.931,13.94,13.944,-3.2984,-1.984,-1.2827,-4.4065,0.44069,-3.214,-1.0809,0.31658,-2.6799,0.15694,-1.7886,-2.4555,11.724,8.5297,6.6949,6.4962,22.675,11.855,8.6166,0.16933,0.26897,6.5677
160.44,160.44,156.17,196.63,196.63,193.38,95.324,95.324,77.326,66,63.975,63.975,156.36,156.36,140.68,13.833,13.863,13.855,0.25691,0.13366,-3.6808,-3.7274,-3.8647,-0.21254,-0.86104,-1.9925,-1.3432,-1.9541,-0.86256,-3.8035,12.753,7.0742,6.549,6.0369,17.518,12.814,7.0344,0.1478,0.24692,5.9833
149.52,149.52,136.45,198,138.81,138.81,133.02,133.02,83.495,91.365,91.365,76.135,155.75,155.75,142.04,14.329,14.315,14.321,-2.2082,0.11013,-4.1178,-2.6199,-4.6946,-1.4034,-0.31639,-1.048,0.51459,-1.3094,-3.014,-2.0822,7.8923,9.7068,7.0632,4.8465,19.167,7.9807,9.642,0.15566,0.24878,4.8378
163.5,163.5,148.01,301,230.94,230.94,112.21,112.21,107.08,84.48,84.48,83.914,181.7,181.7,167.7,13.83,13.895,13.931,-1.2624,-0.92789,-2.785,-0.63308,0.86082,-2.7362,-1.3208,-0.19891,-2.7905,-2.8817,-1.0764,-3.5565,16.485,6.2039,7.3151,9.199,30.255,16.551,6.2217,0.18485,0.24743,9.2942
131.93,131.93,127,136.68,136.68,114.99,102,100.15,100.15,109.78,109.78,70.139,126.52,126.52,121.46,14.554,14.553,14.537,-1.1495,-3.8651,0.002199,-2.1244,-2.657,-1.6228,-1.4913,-3.1312,0.71615,-3.4088,-3.5332,-3.8035,9.7388,9.0738,5.8689,5.649,25.588,9.8405,9.11,0.12417,0.24531,5.6985
205.2,205.2,199.6,192.24,192.24,159.46,116.18,116.18,95.167,137.94,137.94,99.668,108.75,108.75,101.97,14.44,14.447,14.471,-5.9128,-5.0426,-2.3524,-3.6115,-0.31053,-0.64651,-6.3244,0.60909,-7.0723,-2.9773,-0.60541,-0.45585,11.713,8.7127,10.019,5.7889,22.825,11.708,8.7739,0.16457,0.24238,5.6969
149.71,149.71,126.81,159.01,159.01,155.29,134.47,134.47,125.63,79.995,79.995,61.307,85.896,85.896,82.164,14.585,14.61,14.629,0.28091,-4.6549,-2.1165,-1.9894,-2.9606,-0.92861,-1.5674,-0.075185,-0.38114,-5.0299,-3.1799,-4.5967,10.805,8.7318,6.5149,6.479,14.115,10.478,8.8222,0.2065,0.26517,6.355
157.74,157.74,145.12,117.07,117.07,113.36,131,104.85,104.85,90.428,90.428,78.567,210,136.79,136.79,14.599,14.594,14.587,0.020512,-1.2258,-0.12444,-1.6157,0.94622,0.029048,-3.5631,-2.4132,-2.4238,0.087046,-0.83809,-0.48926,10.278,15.367,7.274,10.802,29.754,10.391,15.347,0.17085,0.25588,10.849
125.62,125.62,106.1,116.32,116.32,107,223.82,223.82,146.82,58,51.58,51.58,129.98,129.98,126,14.698,14.7,14.698,-1.4717,-3.6045,-5.2099,-3.5098,-1.7796,-0.65476,-5.7405,-2.153,3.5482,1.1668,-1.4019,-3.7941,6.384,11.913,5.6765,6.7561,17.288,6.4297,12.042,0.18199,0.30594,6.6695
226,160.63,160.63,180,149.1,149.1,112,87.743,87.743,83,73.818,73.818,99,62.354,62.354,14.579,14.613,14.624,-3.3343,-6.1527,0.47604,-1.2595,-6.009,-2.0557,-3.7616,-1.6891,-2.7726,-3.5258,-0.68916,-1.9771,10.112,15.686,7.1414,4.7211,18.405,10.205,15.557,0.1588,0.2614,4.7413
195.54,195.54,172.51,163,153.5,153.5,126.46,126.46,124.98,84,83.413,83.413,159,99.87,99.87,15.014,15.062,15.035,-2.9173,-3.7045,-1.949,-2.3305,-0.31353,-2.9494,0.52813,-0.59411,-1.6108,-4.2146,-0.58226,2.3669,10.717,9.3891,7.8542,7.1539,28.49,10.828,9.2724,0.15617,0.25644,7.0019
153.8,153.8,133.6,118.28,118.28,112.16,94.774,94.774,86.216,81.703,81.703,74.357,181.6,181.6,159.76,15.27,15.251,15.261,-3.1094,-3.8243,-4.3239,-2.0696,0.19713,-5.3834,-0.99126,-2.8786,1.612,-2.3477,-2.8301,-2.8787,11.248,6.7511,8.098,4.7516,20.436,11.341,6.2625,0.1361,0.24189,4.5558
197.93,197.93,151.99,143.23,143.23,137.79,77.294,77.294,75.551,67.735,67.735,56,176.4,176.4,156.5,16.289,14.738,15.08,-2.207,0.19455,-2.4118,-1.5911,-1.426,-2.6797,-1.6581,-1.2354,1.4569,-5.5368,-1.6862,-1.5401,10.927,6.8215,5.3955,4.6738,21.364,11,6.791,0.49493,0.25358,4.724
131.25,131.25,111.23,131,89.393,89.393,71.513,71.513,70.348,50.373,50.373,48.889,110,110,95.224,15.54,15.512,15.523,-4.2457,1.8893,0.32089,-0.00010559,-0.99011,-2.1735,-1.4067,-0.809,-2.5102,-6.0132,-0.0767,-3.5093,9.4128,14.775,4.3742,5.8004,20.82,9.3066,14.907,0.16659,0.22897,5.6252
122,83.525,83.525,129,96.288,96.288,69.98,69.98,64,91,79.74,79.74,67,60.351,60.351,8.3088,7.9907,7.9505,10.892,-28.126,-24.583,11.089,-12.834,-32.31,8.4947,-2.378,-9.3146,29.288,-27.87,-5.4688,5.0177,7.0616,6.1806,5.4569,4.1392,4.9633,6.6999,0.93658,0.083039,5.2175
103.62,103.62,102,182,106.47,106.47,157,111.06,111.06,149,128.04,128.04,152,135.21,135.21,5.7309,5.7971,5.5825,-1.3546,-3.0473,-2.5215,-3.4512,-0.84935,-2.1729,-0.10737,1.6517,11.56,-2.5018,-2.1512,13.234,6.8346,9.1845,12.066,7.2923,6.8297,6.6974,8.771,0.98559,0.071758,7.002
96.747,96.747,77.23,204.14,204.14,155.01,106.54,106.54,96.352,131.98,131.98,95.475,127.72,127.72,126.02,7.4688,8.4937,8.758,-1.4975,0.29716,-0.87158,-2.0022,-1.2229,-1.4949,-7.6829,-6.5132,12.225,-6.9859,2.4967,34.925,7.8641,6.024,8.7076,5.5718,6.4049,7.8259,5.8277,0.84934,0.087301,5.5074
84.982,84.982,78.589,87,78.642,78.642,48.391,48.391,42.036,153.23,153.23,142.47,48.306,48.306,37.473,9.1718,8.8709,8.8268,2.9642,-52.535,-34.504,-4.2032,-91.639,-30.023,5.665,-12.499,-0.96402,-11.971,11.579,13.077,6.5303,8.2798,11.908,6.7049,7.3151,6.533,8.0207,0.97008,0.086495,6.6406
95.416,95.416,61.039,122.82,122.82,78.313,78.415,78.415,62.853,86.465,86.465,83.416,57.277,57.277,56.954,9.3178,9.008,8.831,4.1477,13.819,1.3646,-5.8124,-35.917,9.8219,-9.7511,-3.7056,-4.6565,-9.4984,-16.377,-18.113,6.6399,5.3062,7.2326,5.8689,4.8143,6.7028,5.2864,0.94724,0.089726,5.9244
127,100.56,100.56,234,184.08,184.08,91,60.492,60.492,298.67,298.67,203.11,80.826,80.826,72.017,9.5028,9.3323,9.2705,-0.90012,-7.1646,29.71,-3.3458,-7.9835,32.26,-26.611,-12.591,-10.582,17.729,-28.749,24.797,5.7581,7.3364,20.561,5.7368,9.4033,5.823,7.4193,0.82321,0.087239,5.8006
91.69,91.69,69.308,111.6,111.6,111.49,76.215,76.215,45.136,67.718,67.718,63.85,48.863,48.863,48.418,9.8004,9.4508,9.6199,3.8117,-16.677,-7.2878,-2.6731,-19.443,-1.6899,-12.846,19.36,-9.753,-7.0377,-5.8487,8.9832,5.7155,3.4286,5.4201,3.8528,4.4746,5.7293,3.3166,1.0854,0.090978,3.8115
8.2554,8.2554,8.1423,22,20.852,20.852,24,19.317,19.317,201.2,201.2,200.37,15,13.312,13.312,12.699,12.689,12.694,-18.306,8.2909,-5.0408,-0.9476,4.9718,-3.2192,2.2251,1.9089,2,0.15057,2.638,2,5.808,4.858,19.228,12.589,14.441,5.5466,4.9121,0.40865,0.18136,12.711
220.11,220.11,217.86,120.84,120.84,111,145.62,145.62,128.77,228.7,228.7,221.26,320.61,320.61,317.75,12.958,13.1,13.059,-1.8831,-0.37931,-6.8223,1.2182,0.044434,-15.124,-3.6614,-0.043371,-0.58608,-55.101,7.6645,66.809,15.593,13.778,20.61,24.195,11.825,15.488,13.866,0.42292,0.19783,24.419
112.22,112.22,112.21,72.207,72.207,72.149,100.89,100.89,89.784,164.93,164.93,156.82,192.61,192.61,130.89,12.862,12.842,12.565,-6.2275,-2.6897,-7.5305,39.28,4.2071,2.373,0.16983,-0.375,-1.195,-45.685,99.815,-5.6091,9.2808,7.228,14.689,17.404,8.9839,9.2677,6.7295,0.44904,0.18461,17.497
145.25,145.25,142.85,118.8,118.8,105.13,95,59.892,59.892,233.1,233.1,227.94,216.84,216.84,208.58,12.698,12.651,12.67,0.44241,0.040732,-3.9796,-0.56769,10.739,-78.604,-2.1754,-3.1428,-2.3615,-1.5295,-12.634,5.956,9.481,10.15,18.768,23.209,18.854,9.5247,10.225,0.42254,0.17918,23.462
163.09,163.09,133.52,89.582,89.582,75.354,91.405,91.405,87.074,234.93,234.93,231,169.08,169.08,140.6,12.803,12.762,12.704,-0.867,-3.4494,-1.8833,-1.4897,-5.6998,-12.949,-1.6414,-2.2394,-1.7809,25.76,38.102,73.143,10.483,8.1731,24.296,18.109,17.784,10.494,8.1759,0.47286,0.17145,18.305
205.7,205.7,195.75,90.473,90.473,87.732,93.447,93.447,91.141,299.71,299.71,263.5,160.97,160.97,156.78,10.819,10.712,10.618,5.8628,27.389,-35.385,23.857,94.268,-4.2456,-1.3876,-11.526,11.002,16.249,-21.884,-44.757,7.7932,8.6075,26.471,18.862,10.37,7.8542,8.5696,0.37717,0.22481,18.85
135.13,135.13,133.35,106,85.929,85.929,110.26,110.26,98.732,270.41,270.41,199.9,187.96,187.96,168.79,12.43,12.454,12.445,-1.0787,-1.36,-5.0787,-1.4949,-4.3331,-2.1579,-1.0612,-1.8423,-1.8122,-9.5359,-46.351,-2.793,9.3202,9.4069,19.177,16.1,14.639,9.2299,9.4859,0.38428,0.18374,16.282
146.28,146.28,141.27,235,153.98,153.98,127.32,127.32,115.22,351.42,351.42,243.41,340.12,340.12,307.52,12.649,12.712,12.675,-1.9544,-1.8509,-3.8637,-0.96433,-3.5763,-1.898,-3.9895,-0.39861,-2.7949,-4.0002,-3.7973,-5.1184,20.851,10.807,20.612,16.611,16.675,20.815,10.872,0.43819,0.16781,16.797
238.96,238.96,233.68,117.86,117.86,103.41,113.92,113.92,105.9,347.94,347.94,307.45,238.35,238.35,234.52,12.796,12.849,12.794,-3.5525,-1.2675,-0.44109,-4.7041,-3.305,-4.1752,-1.8516,-2.3947,-3.777,-3.3588,-2.7138,-1.4662,10.409,16.204,22.759,27.249,18.07,10.304,16.203,0.41161,0.17353,27.338
208.97,208.97,196.12,135.84,135.84,109.87,84.143,84.143,74.423,212.85,212.85,206.88,262.58,262.58,234.38,12.608,12.654,12.666,-0.23287,-0.21541,-3.8371,-2.7759,-0.94785,-8.8377,-3.0634,-3,-3.2143,-2.903,1.0731,-3.1006,13.487,13.595,18.976,27.478,16.186,13.556,13.748,0.44152,0.22725,27.505
171.79,171.79,162.45,130,109.85,109.85,114,108.03,108.03,208.38,208.38,160,239.77,239.77,207.81,12.684,12.646,12.632,-3.5692,-3.0506,0.66653,-2.6195,-1.5766,0.93723,-3.1902,-2.9435,-0.67497,-1.428,-3.8769,-1.7766,10.72,11.086,15.713,21.454,13.69,10.671,11.066,0.49524,0.22128,21.593
233.55,233.55,229.8,169.74,169.74,161.98,158,115.29,115.29,192.67,192.67,182.75,231.26,231.26,220.24,12.5,12.469,12.486,0.12389,9.2603,3.3089,7.5095,15.509,15.484,-2.7248,1.2314,-5.0927,-20.714,-1.6483,-22.629,9.1761,16.891,18.263,27.404,10.231,9.203,16.924,0.46419,0.21753,27.591
201.06,201.06,182.31,128.73,128.73,120.67,90.187,90.187,87.842,335.45,335.45,302.76,155.69,155.69,142.97,12.653,12.689,12.663,-2.5094,0.36733,0.50064,1.1726,-1.2099,-5.856,-4.9967,-2.7878,-0.062375,-3.8687,-3.384,-2.3942,9.5696,10.558,27.17,25.046,18.035,9.6248,10.618,0.41991,0.18697,25.21
