62,21.958,21.958,66,18.674,18.674,16,13.424,13.424,35,30.202,30.202,105,25.936,25.936,10.308,10.308,10.308,0.22446,0.52642,-1.64,-2.7599,-3.6187,-1.5263,-2.8284,-2.8284,-2.8284,1.4142,1.4142,1.4142,4.0028,3.9016,2.3428,2.4449,3.2965,3.5926,3.9173,1.3237,0.61196,2.1668
34,22.271,22.271,53,23.15,23.15,42,20.815,20.815,33,31.974,31.974,58,23.796,23.796,7.6337,7.631,7.6369,-2.545,-3.7968,-3.0339,-2.4321,-2.1649,-1.3634,-1.3534,-0.27038,-2.1321,-1.2519,-0.70971,-1.4907,6.4687,5.3914,2.6625,7.0774,2.6667,5.9499,5.0632,0.093022,0.094951,7.0376
51,29.843,29.843,42.425,42.425,38.253,48,23.542,23.542,46.519,46.519,46.07,35,34.692,34.692,8.5495,8.5007,8.629,0.40968,0.0013031,0.33576,-0.85728,1.6215,-3.7733,-1.4524,0.60569,-5.2494,0.0095094,-0.61742,-0.67829,6.5184,7.0222,4.8944,7.5144,4.9755,6.5661,7.0578,0.10612,0.2419,7.5751
58,28.306,28.306,78.324,78.324,77.976,74,22.458,22.458,60.138,60.138,56.985,35.244,35.244,34,9.363,9.361,9.3608,-1.8113,-1.4155,-1.7203,1.1028,-1.979,-0.10787,-3.4029,-5.6425,0.013622,-0.81539,-2.5554,0.054318,5.5458,5.1077,5.3166,8.3666,4.0304,5.0342,5.0417,0.1263,0.27082,8.4535
22,21.655,21.655,62,47.355,47.355,28,20.094,20.094,30.327,30.327,28.299,37.659,37.659,37,9.1982,9.1995,9.1923,-3.2924,-2.2123,-2.4398,-2.908,-2.872,-2.4362,-1.7034,-2.4287,-2.1922,-2.8339,-3.6623,-0.96943,6.0882,4.7586,2.4175,6.4429,3.084,5.8153,4.695,0.12437,0.26388,6.4258
63,29.453,29.453,49.052,49.052,41,38.547,38.547,27.575,34.758,34.758,34.583,75,45.924,45.924,9.0142,9.0152,9.013,-2.4622,-1.8139,-2.1723,-1.2985,-0.31392,-1.8783,-1.2504,-2.2045,-0.039697,-0.95559,-2.2032,0.32905,7.71,2.2949,3.0074,3.6968,4.4197,7.719,2.2138,0.11518,0.24325,3.5586
42,30.293,30.293,35.323,35.323,34.872,48,19.867,19.867,62.632,62.632,54.249,35,29.198,29.198,9.3443,9.3403,9.3499,-2.0595,-1.1517,-1.4286,-1.4812,-1.4578,-0.99236,-3.9023,-1.9049,-2.214,-2.1424,-1.6397,-4.0409,5.2747,5.7831,4.9012,5.8252,4.1899,4.8584,5.8214,0.11648,0.27446,5.8186
27,18.252,18.252,50,37.323,37.323,43,23.525,23.525,77,46.164,46.164,33,27.678,27.678,9.2309,9.2321,9.2284,-3.2768,-2.2559,-1.9751,1.1699,0.3997,0.59007,0.47749,0.48418,-0.79011,-2.5077,-4.7612,-0.24537,3.0732,3.4254,4.182,4.5117,3.5963,3.0181,3.4404,0.12004,0.26291,4.2125
72,46.372,46.372,56,39.492,39.492,60,25.688,25.688,55.474,55.474,48.015,43,32.294,32.294,9.5256,9.5286,9.5216,-0.76584,-1.0594,-0.69192,-0.88549,-1.5422,0.61512,-3.8867,-1.9985,-5.6091,-0.78312,0.83122,-2.3066,5.9759,4.3512,3.534,4.5019,5.8973,5.9337,4.3168,1.0241,0.28843,4.4956
75,61.837,61.837,70.174,70.174,64.153,45,21.252,21.252,42.979,42.979,41.468,44.866,44.866,44,9.3303,9.3304,9.3312,-1.5711,0.38928,-2.3498,-1.7119,-1.5448,0.078642,-3.2319,-3.2691,-2.5952,-2.2385,-1.0659,-2.8353,3.2283,5.9273,3.7771,7.7273,7.458,3.1991,5.9299,1.0325,0.29597,7.7233
