394.11,394.11,322.74,184.17,184.17,175.76,113.42,113.42,106.63,43,13.212,13.212,121.73,121.73,121.19,10.929,10.927,10.936,-0.45283,-1.0581,-0.12886,-1.2889,-0.27038,-2.2836,-4.7625,-3.5908,-9.5883,-1.2811,-0.492,-3.3956,2.8868,1.3824,1.4981,2,2.0548,2.8236,1.1402,0.067514,0.027748,1.6508
133.96,133.96,133.38,162.3,162.3,161.81,107.61,107.61,93.413,0,0,0,134,128.41,128.41,11.604,11.625,11.568,0,0,0,-1.4142,-1.4142,-1.4142,-20.169,5.1983,-60.458,1.6976,0.65705,-6.4302,0,0,0,1.9777,0.98883,0,0,0.46175,0.035084,0.29814
223.71,223.71,215.41,149.68,149.68,122.61,184.84,184.84,183.72,0,0,0,83.257,83.257,64.487,11.79,11.79,11.789,0,0,0,-1.4142,-1.4142,-1.4142,-1.5426,-0.84034,-0.13291,-0.92015,0.78768,-1.8979,0,0,0,2,1,0,0,2.2455e-15,2.2455e-16,0
203.92,203.92,199.96,112.66,112.66,111.51,207.26,207.26,200.28,0,0,0,37.249,37.249,35.43,11.763,11.762,11.765,0,0,0,-1.4142,-1.4142,-1.4142,-1.0328,-0.35616,-0.99878,-0.55398,-0.53294,-2.3615,0,0,0,2,1,0,0,2.2455e-15,2.2455e-16,0
269.45,269.45,239.74,122.19,122.19,111.73,144.93,144.93,129.5,0,0,0,98.716,98.716,88.922,11.765,11.765,11.765,0,0,0,-1.4142,-1.4142,-1.4142,-1.3015,-0.27038,-2.3133,-1.5213,-1.8971,-0.077546,0,0,0,2,1,0,0,2.2455e-15,2.2455e-16,0
260.39,260.39,227.38,145.08,145.08,121.77,133,126.92,126.92,41.005,41.005,34.761,58.627,58.627,56.205,12.045,12.04,12.038,-0.60913,-0.35486,-0.9331,-1.4946,-1.8971,-0.31798,-0.59398,-0.31131,-1.1738,-3.4348,-3.3126,-1.7353,2.5386,1.6931,3.6636,2.4585,13.594,2.489,1.5641,0.10337,0.01993,2.3002
373.08,373.08,348.29,151.02,151.02,123.13,91.676,91.676,90.115,55,44.943,44.943,68.07,68.07,52.1,12.065,12.063,12.065,-1.2125,-2.5567,-0.2518,-0.51672,-2.1583,0.15404,-1.6748,-1.3232,1.1445,-1.3684,-2.8219,-0.71463,2.9174,1.6931,4.1177,2.1551,15.375,2.7716,1.4135,0.050241,0.011874,1.9306
423.19,423.19,413.52,208,208,177.37,169.86,169.86,145.39,59,49.444,49.444,138.09,138.09,134.98,12.178,12.175,12.186,-2.117,-1.8126,-1.685,0.34895,1.2309,-1.8054,-0.76329,-1.0158,-0.96224,-0.51307,-1.5897,-2.4116,2.3617,1.9664,4.3025,2.7649,11.753,2.2035,1.5754,0.057094,0.020947,2.6154
167.99,167.99,166.68,103.92,103.92,93.56,89.712,89.712,87.842,29.858,29.858,26.827,58.617,58.617,54.934,11.9,11.896,11.906,-3.9533,-5.0752,-2.0149,-2.3824,-3.6174,-1.1148,-0.25937,1.3154,-3.4425,-3.3325,-2.6517,-1.525,3.0623,2.0923,2.582,3.7918,8.1663,2.7658,1.6842,0.04337,0.023114,3.5812
289.21,289.21,287.47,102.2,102.2,99.224,189.55,189.55,154.82,0,0,0,106.28,106.28,89.817,12.059,12.059,12.059,-1.4142,-1.4142,-1.4142,-2.8284,-2.8284,-2.8284,-0.25222,0.48157,-1.5539,-0.84321,-3.2599,-0.0075595,0,1,0,2,2,0,0,2.6946e-15,1.6842e-16,0
207.86,207.86,197.26,84.735,84.735,84.585,125.46,125.46,123.87,0,0,0,48.9,48.9,46.724,12.16,12.159,12.161,-1.4142,-1.4142,-1.4142,-2.8284,-2.8284,-2.8284,-1.8276,-2.6451,0.54272,-1.6513,-2.6016,-0.076798,0,1,0,2,2,0,0,2.6946e-15,1.6842e-16,0
152.64,152.64,150.14,199.51,199.51,165.72,129.37,129.37,124.51,34.86,34.86,34,244.94,244.94,178.91,5.0248,4.9778,5.5696,-0.30487,0.042239,-0.6687,-0.82658,0.17026,-2.8331,21.072,2.5056,26.773,35.512,11.807,42.991,6.7577,2.3758,2.6331,4.0934,5.0354,6.7295,1.9246,0.14383,0.034943,3.8472
70,68.488,68.488,172.88,172.88,131.26,78.851,78.851,46.535,37,12.346,12.346,80.194,80.194,71.668,7.939,7.9336,7.949,-0.88468,-1.1029,-0.088895,-1.8822,-2.5158,-1.3024,-33.902,-37.408,3.5857,-0.63548,-6.6427,4.9749,1.2649,1.4832,1.291,1.5635,1.453,1.0579,1.0185,0.13217,0.024035,1.1124
99.074,99.074,78.445,182.67,182.67,165.15,64.034,64.034,63.369,45,0,0,93.868,93.868,84.989,8.0158,8.0035,8.0375,1.4142,1.4142,1.4142,-2.8284,-2.8284,-2.8284,-24.577,-19.749,-8.0819,-7.0484,-16.085,1.8132,1,1,1,1,0,0,0,1.7964e-15,5.6138e-17,0
108.16,108.16,77.485,150.69,150.69,144.95,97.654,97.654,75.956,45,0,0,115,109.5,109.5,5.5035,5.498,5.5178,1.4142,1.4142,1.4142,-2.8284,-2.8284,-2.8284,-14.822,-10.79,-9.2632,-1.3419,-0.97488,-2.4048,1,1,1,1,0,0,0,1.7964e-15,5.6138e-17,0
139.95,139.95,132.88,109.53,109.53,106.4,125.86,125.86,118.78,45,0,0,113.47,113.47,112.94,5.8584,5.8756,5.8369,1.4142,1.4142,1.4142,-2.8284,-2.8284,-2.8284,-4.2747,-0.76759,-6.571,-1.0816,-1.4129,-0.95656,1,1,1,1,0,0,0,1.7964e-15,5.6138e-17,0
119.41,119.41,112.89,154.81,154.81,131.69,115.4,115.4,114.41,45,0,0,178.37,178.37,175.27,5.7109,5.7083,5.7202,1.4142,1.4142,1.4142,-2.8284,-2.8284,-2.8284,4.3973,10.709,0.042959,-1.4324,-0.0013031,1.654,1,1,1,1,0,0,0,1.7964e-15,5.6138e-17,0
94.527,94.527,75.058,148.89,148.89,140.75,72.81,72.81,52.199,45,0,0,62.381,62.381,56.755,8.5331,8.535,8.5412,1.4142,1.4142,1.4142,-2.8284,-2.8284,-2.8284,5.8917,6.2404,-16.931,-2.8027,-10.925,0.36925,1,1,1,1,0,0,0,1.7964e-15,5.6138e-17,0
152.63,152.63,120.5,210,144.14,144.14,125,113.69,113.69,45,0,0,176.32,176.32,102.59,5.9042,5.8961,5.852,1.4142,1.4142,1.4142,-2.8284,-2.8284,-2.8284,-0.42207,5.9291,-10.642,-1.4424,2.0212,-3.9762,1,1,1,1,0,0,0,1.7964e-15,5.6138e-17,0
118.2,118.2,107.39,187.04,187.04,182.81,164.41,164.41,158.42,45,0,0,119.51,119.51,110.03,5.9757,5.9754,5.9784,1.4142,1.4142,1.4142,-2.8284,-2.8284,-2.8284,2.9347,6.7285,-10.253,-0.22379,1.7983,-4.4926,1,1,1,1,0,0,0,1.7964e-15,5.6138e-17,0
92.715,92.715,79.352,129.76,129.76,127.63,67.442,67.442,66.721,45,0,0,96.668,96.668,79.764,8.2948,8.0451,8.6155,1.4142,1.4142,1.4142,-2.8284,-2.8284,-2.8284,7.0386,7.2465,4.9589,21.264,44.245,-5.6114,1,1,1,1,0,0,0,1.7964e-15,5.6138e-17,0
