62,21.958,21.958,66,18.674,18.674,16,13.424,13.424,35,30.202,30.202,105,25.936,25.936,14.915,14.442,14.578,-0.084321,-3.4234,-2.2704,-3.5157,-0.74348,-0.67607,-3.5926,-4.0911,-4,1.8177,2,2,4.0028,3.9016,2.3428,2.4449,3.2965,3.5926,3.9173,1.3237,0.61196,2.1668
34,22.271,22.271,53,23.15,23.15,42,20.815,20.815,33,31.974,31.974,58,23.796,23.796,10.792,10.804,10.813,-3.2044,-7.3612,-1.1922,-3.727,-0.095055,1.339,-2.6845,-1.564,-4.9709,-1.734,-3.7245,-4.9606,6.4687,5.3914,2.6625,7.0774,2.6667,5.9499,5.0632,0.093022,0.094951,7.0376
51,29.843,29.843,42.425,42.425,38.253,48,23.542,23.542,46.519,46.519,46.07,35,34.692,34.692,12.177,12.237,12.384,0.3998,-1.1137,-1.3429,-1.3029,-5.7412,-1.6369,-4.2915,-5.5143,2.173,-0.13411,-2.0404,-3.2321,6.5184,7.0222,4.8944,7.5144,4.9755,6.5661,7.0578,0.10612,0.2419,7.5751
58,28.306,28.306,78.324,78.324,77.976,74,22.458,22.458,60.138,60.138,56.985,35.244,35.244,34,13.375,13.176,13.24,-3.0834,-0.93357,-3.7862,2.6659,-5.1689,-1.1376,-4.7786,7.9206,7.5312,-0.25821,-1.4772,-1.8298,5.5458,5.1077,5.3166,8.3666,4.0304,5.0342,5.0417,0.1263,0.27082,8.4535
22,21.655,21.655,62,47.355,47.355,28,20.094,20.094,30.327,30.327,28.299,37.659,37.659,37,13.121,12.949,13.013,-4.9411,0.052528,-0.13607,-4.4439,-2.2631,-2.242,-2.2973,-4.8717,-3.3844,-3.7936,-0.83202,-2.5161,6.0882,4.7586,2.4175,6.4429,3.084,5.8153,4.695,0.12437,0.26388,6.4258
63,29.453,29.453,49.052,49.052,41,38.547,38.547,27.575,34.758,34.758,34.583,75,45.924,45.924,12.789,12.732,12.768,-3.8877,-1.9934,0.13155,-2.0591,-1.9865,-2.0037,-1.5642,-2.0307,0.67586,-0.53161,-0.3503,-3.1148,7.71,2.2949,3.0074,3.6968,4.4197,7.719,2.2138,0.11518,0.24325,3.5586
42,30.293,30.293,35.323,35.323,34.872,48,19.867,19.867,62.632,62.632,54.249,35,29.198,29.198,13.302,13.188,13.219,-3.3119,-1.9705,-1.3935,-2.8782,-0.78455,-0.44898,-6.3422,5.517,-0.79378,-4.0765,-5.5998,-1.8025,5.2747,5.7831,4.9012,5.8252,4.1899,4.8584,5.8214,0.11648,0.27446,5.8186
27,18.252,18.252,50,37.323,37.323,43,23.525,23.525,77,46.164,46.164,33,27.678,27.678,13.046,13.046,13.045,-4.8466,-1.3586,-0.9231,2.2387,-1.4327,-0.58923,0.76155,-2.3021,-2.8545,-2.3402,-2.3817,-1.5443,3.0732,3.4254,4.182,4.5117,3.5963,3.0181,3.4404,0.12004,0.26291,4.2125
72,46.372,46.372,56,39.492,39.492,60,25.688,25.688,55.474,55.474,48.015,43,32.294,32.294,14.518,13.154,13.477,-1.2617,-0.40341,0.12497,-1.1116,-0.12436,-0.54987,-6.6072,-8.5035,-5.6839,-1.8507,-3.884,-3.1085,5.9759,4.3512,3.534,4.5019,5.8973,5.9337,4.3168,1.0241,0.28843,4.4956
75,61.837,61.837,70.174,70.174,64.153,45,21.252,21.252,42.979,42.979,41.468,44.866,44.866,44,14.252,12.898,13.207,-3.198,-1.3905,0.012715,-2.4662,1.1341,-0.37497,-5.3441,-1.3199,-0.93164,-3.8772,-2.9121,-0.082775,3.2283,5.9273,3.7771,7.7273,7.458,3.1991,5.9299,1.0325,0.29597,7.7233
