102,95.12,95.12,79.859,78.766,78.766,73.348,73.348,119.75,119.75,115.55,115.55,101.92,101.92,80.185,80.185,95.377,95.377,72.484,72.484,10.081,8.1359,6.5267,4.4796,32.378,15.572,11.025,10.312,19.097,4.4002,2.7764,2.1583,22.633,14.419,11.723,11.214,63.128,52.528,46.157,37.797,21.569,17.686,7.6289,12.47,7.6376,0.6322,21.69,17.857,0.27679,0.15739,0.67717,21.636,21.636,21.636,27.728
73.055,73.055,60.596,60.596,146.58,146.58,121,114.56,156.86,156.86,154.14,154.14,105.34,105.34,75.872,75.872,89.479,89.479,71.557,71.557,30.235,8.9004,5.9218,4.6093,22.591,17.939,16.471,14.606,11.638,4.9682,4.8067,3.906,31.725,26.793,21.512,15.697,29.249,24.15,14.996,8.9783,20.654,16.455,10.812,12.766,8.1554,0.55226,20.887,16.592,0.22506,0.11626,0.68104,19.995,19.995,19.995,17.562
85.386,85.386,74.51,74.51,79.452,79.452,76.387,76.387,107.5,107.5,89.911,89.911,66.858,66.858,59.201,59.201,94,81.976,81.976,78.06,15.18,5.1008,3.9795,2.2142,25.181,16.148,15.395,13.163,13.536,8.7714,5.7325,5.4493,49.057,30.401,29.199,16.45,66.102,65.014,59.878,38.606,16.026,23.865,8.6756,12.275,9.0049,0.63282,16.135,24.054,0.28717,0.10594,0.68972,23.425,23.425,23.425,27.677
60.855,60.855,59.763,59.763,93.707,93.707,89.984,89.984,139.94,139.94,132.27,132.27,127.37,127.37,126.51,126.51,77.943,77.943,63.348,63.348,22.348,21.708,6.8429,5.9057,19.643,16.312,9.6795,8.6531,5.3418,5.129,4.2632,3.0201,12.793,11.45,11.051,9.6072,68.556,42.181,21.26,8.1712,20.225,14.258,7.4744,11.984,12.208,0.54886,20.401,14.072,0.21858,0.092309,0.68176,18.942,18.942,18.942,21.06
117.32,117.32,104.25,104.25,101.29,101.29,72.695,72.695,128,116.3,116.3,111.78,173.48,173.48,160.24,160.24,107.1,107.1,105.79,105.79,27.189,24.299,9.1324,8.7018,22.358,13.454,9.6535,7.5644,16.768,11.467,10.173,5.6645,28.185,9.7445,8.5051,6.4278,161.14,19.27,9.0141,8.3977,12.178,16.012,9.0062,8.9765,6.024,0.50408,11.585,16.043,0.22614,0.077943,0.69588,28.207,28.207,28.207,36.157
116,75.077,75.077,72.536,94.145,94.145,83.095,83.095,133.99,133.99,96.956,96.956,139,76.122,76.122,67.345,88.938,88.938,70.967,70.967,3.9082,1.8518,1.6496,1.0387,11.234,7.5071,6.0692,5.9395,6.8302,5.1179,4.3231,4.1383,11.444,9.5221,5.8488,5.4095,105.01,12.948,11.003,4.8205,23.055,13.043,9.3547,11.008,6.8411,0.59823,23.143,13.093,0.25848,0.042328,0.66568,29.034,29.034,29.034,26.544
79.809,79.809,78.586,78.586,81.284,81.284,73.455,73.455,75.132,75.132,74.406,74.406,64.277,64.277,55.444,55.444,94.278,94.278,91.04,91.04,12.629,8.3305,5.3204,4.0622,25.979,10.997,10.281,9.5947,20.777,9.7541,9.0726,8.9342,35.743,27.351,20.587,12.547,170.79,58.246,56.99,46.535,7.1181,28.355,8.1677,8.1377,3.7178,0.57316,7.1302,28.11,0.24324,0.054332,0.68433,30.934,30.934,30.934,36.579
77.564,77.564,71.271,71.271,109.32,109.32,102,84.792,95,75.12,75.12,59.881,120,73.465,73.465,65.278,94.448,94.448,85.458,85.458,4.6337,2.4221,2.1303,1.8085,12.436,11.291,8.7043,8.5151,11.925,9.6306,8.6172,4.599,43.707,24.79,10.681,9.4949,35.735,25.733,14.035,13.422,7.1523,9.9688,3.2146,6.6182,3.3133,0.54331,7.2296,9.9718,0.21246,0.060127,0.7055,24.956,24.956,24.956,25.611
40.251,40.251,38.742,38.742,77.692,77.692,67.174,67.174,70.342,70.342,63.333,63.333,67.404,67.404,61,59.778,80.816,80.816,78.623,78.623,6.7448,4.8963,4.835,3.7475,38.796,11.219,7.724,6.7535,6.4313,3.4674,3.4078,2.9214,46.474,18.363,18.075,11.586,77.795,30.884,10.35,7.3376,9.27,10.609,9.502,11.178,3.5214,0.62887,9.3629,10.623,0.24408,0.071835,0.64241,23.575,23.575,23.575,26.014
57,35.674,35.674,29.926,75.156,75.156,69.965,69.965,58.688,58.688,50.636,50.636,78.168,78.168,74.464,74.464,70.709,70.709,61.212,61.212,12.225,9.4417,8.2051,4.1732,23.282,9.3163,8.7635,8.1952,1.8832,0.64736,0.51738,0.48112,49.063,23.991,23.234,19.051,9.0069,7.0054,2.7404,2.302,3.8615,11.459,4.2817,8.0802,1.8856,0.45409,3.8905,11.407,0.15795,0.044239,0.71038,30.214,30.214,30.214,18.285
60.399,60.399,59.717,59.717,66.42,66.42,65.019,65.019,88.221,88.221,73.849,73.849,132.34,132.34,119.15,119.15,97,96.882,96.882,85.13,39.672,9.3382,7.2106,2.8196,26.823,11.706,10.633,8.1076,20.816,4.8153,2.6973,1.769,30.705,16.502,8.0161,7.6816,43.851,28.824,12.035,10.448,6.7032,13.189,5.6075,8.3825,1.7385,0.48707,6.5237,13.197,0.17829,0.044757,0.6938,28.629,28.629,28.629,24.81
70,61.575,61.575,52.291,104,102.29,102.29,92.183,203,196.67,196.67,174.5,90.298,90.298,89.222,89.222,80.817,80.817,78.104,78.104,23.798,7.4898,5.1374,3.8022,19.383,12.963,9.7367,6.9351,6.546,3.1394,2.1196,1.5446,17.913,13.953,13.462,10.291,63.738,49.522,40.419,27.682,9.0394,12.751,5.5518,9.421,5.2068,0.44674,9.0449,12.647,0.16167,0.094153,0.70329,30.147,30.147,30.147,24.774
50.579,50.579,47.945,47.945,72.662,72.662,71.275,71.275,107,93.583,93.583,72.62,63.566,63.566,53,50.965,86.275,86.275,83.129,83.129,5.9631,4.8616,3.2325,3.0439,19.347,7.9714,4.6443,3.1623,10.744,3.912,3.1925,0.87718,16.518,10.863,10.374,4.7055,54.992,50.496,47.838,26.982,5.0376,12.83,5.1747,15.821,2.2998,0.47824,5.0659,12.79,0.17645,0.048403,0.70206,27.947,27.947,27.947,23.042
38.28,38.28,34.196,34.196,134.86,134.86,125.46,125.46,116.74,116.74,106.48,106.48,102,76.346,76.346,74.757,95.165,95.165,86.098,86.098,3.2367,2.0825,1.8185,1.6665,26.04,18.131,7.0078,4.2199,3.8371,3.6651,3.4905,2.8307,27.6,15.363,12.128,4.1398,44.558,14.681,10.405,6.3102,9.4069,11.591,10.461,10.871,3.1198,0.45699,9.1863,11.522,0.16242,0.046241,0.71703,27.32,27.32,27.32,24.532
102.54,102.54,82.301,82.301,79.021,79.021,60.329,60.329,181.81,181.81,146.11,146.11,102.78,102.78,76.677,76.677,76.779,76.779,58.908,58.908,11.854,7.9362,5.8907,5.5789,22.433,21.813,15.483,7.1101,5.4961,5.1063,5.0393,4.9229,20.02,14.222,12.606,8.4215,69.057,49.039,32.345,27.606,10.651,13.122,8.109,7.9289,3.3961,0.41077,10.308,13.242,0.14967,0.1505,0.69028,24.923,24.923,24.923,21.389
73,43.043,43.043,42.709,79.197,79.197,78.33,78.33,115.67,115.67,86.237,86.237,93,75.02,75.02,63.31,60,46.011,46.011,45.528,18.447,12.894,3.2127,1.4802,12.679,12.246,7.076,6.3334,4.5671,4.3149,2.1104,0.92295,18.889,15.719,9.4153,6.0972,48.427,46.528,33.062,27.427,4.5019,9.9599,4.6857,7.3786,2.2311,0.44039,4.5385,9.9692,0.16361,0.10733,0.68404,27.822,27.822,27.822,20.089
51.739,51.739,50.19,50.19,75.707,75.707,64.109,64.109,107.94,107.94,103.49,103.49,84,82.69,82.69,78.076,124.88,124.88,109.76,109.76,24.447,8.7583,4.2935,1.182,20.506,18.77,6.9849,6.5408,5.2743,4.382,3.6789,3.6117,22.24,13.762,13.513,13.373,61.019,57.157,54.567,54.49,4.4071,12.23,4.1285,7.3636,2.3142,0.42827,4.4457,12.362,0.17455,0.11936,0.7195,32.277,32.277,32.277,32.095
64.074,64.074,46.723,46.723,114.14,114.14,103.84,103.84,94.414,94.414,81.863,81.863,122.07,122.07,121.49,121.49,71.5,71.5,57.056,57.056,25.241,11.318,8.5648,8.2173,26.201,12.634,11.528,9.8722,7.7668,7.7175,6.5906,5.6692,26.904,21.269,20.617,19.71,34.561,26.839,25.024,19.371,15.945,10.468,6.2681,6.3175,3.2694,0.37175,16.125,10.581,0.14098,0.086777,0.69914,34.286,34.286,34.286,19.702
46.454,46.454,43.869,43.869,114,110.26,110.26,93.696,84.233,84.233,70.997,70.997,103,97.34,97.34,91.758,101.86,101.86,84.513,84.513,13.009,12.649,10.425,5.4683,9.5177,8.3262,7.6722,6.2172,6.6029,5.1242,4.7621,4.0503,13.428,12.564,12.372,7.7014,45.643,37.199,34.417,28.227,4.158,15.302,4.5753,7.8202,2.1292,0.49407,4.0122,15.057,0.19467,0.13858,0.70243,37.209,37.209,37.209,28.636
